repo,support_tier,path,repo_relative_path,latest_date_signal,category,token,count,first_line
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_flow,wait,2,5
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_flow,get,4,6
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_flow,pause,3,11
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_flow,clear,14,340
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_flow,match,1,1264
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_io,echo,39,75
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_io,respond,3,100
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_io,fput,49,256
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_io,put,1,1548
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_movement,out,11,20
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_movement,down,5,180
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_movement,move,85,463
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,global_movement,up,4,1346
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,settings,CharSettings[,28,71
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,vars,UserVars.,1,328
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,spell,Spell.lock_cast,1,253
scripts,primary,stage/scripts/scripts/escortgo2.lic,scripts/escortgo2.lic,2025-05-06,spell,Spell.unlock_cast,1,313
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class,Script.current,22,68
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class,Script.list,2,94
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class,Script.run,1,1612
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class_other,Script.current,22,68
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class_other,Script.list,2,94
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_class_other,Script.run,1,1612
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_lifecycle,before_dying,1,1750
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_flow,reget,1,56
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_flow,clear,2,207
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_flow,match,12,414
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_flow,get,1,487
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_io,respond,31,188
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_io,echo,15,765
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_io,fput,7,815
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_movement,out,18,50
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_movement,move,2,545
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,global_movement,up,4,706
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,settings,CharSettings[,14,708
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,spell,Spell.list,3,365
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,spell,Spell.active,1,1313
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,script_buffers_state,Script.current.vars,14,68
scripts,primary,stage/scripts/scripts/ewaggle.lic,scripts/ewaggle.lic,2025-11-25,storage_direct,File.write,1,756
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_flow,clear,4,108
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_flow,match,1,139
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_io,fput,1,165
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_io,respond,3,360
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_io,echo,12,380
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_movement,up,1,11
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,global_movement,move,11,30
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,settings,CharSettings[,8,89
scripts,primary,stage/scripts/scripts/ewander.lic,scripts/ewander.lic,2026-04-29,settings,Settings.,26,197
scripts,primary,stage/scripts/scripts/ewatchdog.lic,scripts/ewatchdog.lic,,global_movement,out,1,4
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,script_class,Script.run,1,576
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,script_class_other,Script.exists?,1,303
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,script_class_other,Script.run,1,576
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_flow,reget,1,405
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_flow,wait,1,406
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_flow,get,9,511
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_io,put,6,292
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_io,fput,13,509
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_io,echo,1,648
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_movement,up,5,292
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,global_movement,out,1,734
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,vars,UserVars.,22,75
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,hooks_watchfor,DownstreamHook.add,1,491
scripts,primary,stage/scripts/scripts/exchange.lic,scripts/exchange.lic,2021-08-17,hooks_watchfor,DownstreamHook.remove,2,494
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,script_class,Script.current,3,24
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,script_class_other,Script.current,3,24
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,global_lifecycle,before_dying,1,183
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,global_flow,get,2,46
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,global_flow,wait,2,65
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,global_flow,clear,1,146
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,global_io,respond,5,17
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,hooks_watchfor,DownstreamHook.add,1,156
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,hooks_watchfor,DownstreamHook.remove,3,177
scripts,primary,stage/scripts/scripts/experfect.lic,scripts/experfect.lic,,script_buffers_state,Script.current.vars,3,24
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.current,3,58
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.pause,2,92
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.running,5,92
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.run,2,116
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.start,1,128
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class,Script.unpause,2,131
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.current,3,58
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.pause,2,92
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.running?,5,92
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.run,2,116
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.start,1,128
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,script_class_other,Script.unpause,2,131
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,global_lifecycle,pause_script,1,110
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,global_flow,pause,2,92
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,global_movement,move,3,11
scripts,primary,stage/scripts/scripts/familiar.lic,scripts/familiar.lic,2025-12-28,vars,UserVars.,14,52
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,script_class,Script.current,2,773
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,script_class_other,Script.current,2,773
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_lifecycle,before_dying,1,337
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_flow,match,12,28
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_flow,wait,1,269
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_flow,clear,1,502
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_flow,get,2,686
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_flow,reget,2,829
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_io,echo,3,180
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_io,respond,2,329
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_movement,up,11,5
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_movement,out,16,100
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,global_movement,down,3,117
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,script_buffers_state,Script.current.vars,2,773
scripts,primary,stage/scripts/scripts/flarelog.lic,scripts/flarelog.lic,2024-09-12,storage_direct,File.write,4,312
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,script_class,Script.run,4,799
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,script_class,Script.current,2,1280
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,script_class_other,Script.run,4,799
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,script_class_other,Script.current,2,1280
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_lifecycle,start_exec_script,1,633
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_lifecycle,before_dying,4,1848
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_lifecycle,undo_before_dying,1,1853
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,wait,2,5
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,match,2,229
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,get,34,230
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,clear,2,742
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,matchtimeout,5,1111
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_flow,pause,4,1208
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_io,put,6,554
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_io,fput,32,589
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_io,respond,2,649
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_io,multifput,2,822
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_movement,up,9,575
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_movement,out,13,649
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_movement,move,1,812
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,global_movement,down,1,1100
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,settings,CharSettings[,2,322
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,settings,Settings.,3,349
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,hooks_watchfor,DownstreamHook.add,1,1556
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,hooks_watchfor,DownstreamHook.remove,1,1564
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,hooks_watchfor,UpstreamHook.add,1,2022
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,hooks_watchfor,UpstreamHook.remove,1,2023
scripts,primary,stage/scripts/scripts/fletchit.lic,scripts/fletchit.lic,2026-03-05,script_buffers_state,Script.current.vars,1,1931
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class,Script.run,7,960
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class,Script.running,1,1393
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class,Script.kill,1,1394
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class,Script.start,1,1401
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class_other,Script.exists?,2,955
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class_other,Script.run,7,960
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class_other,Script.running?,1,1393
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class_other,Script.kill,1,1394
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,script_class_other,Script.start,1,1401
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_lifecycle,before_dying,4,744
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_lifecycle,pause_script,4,1800
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_lifecycle,start_script,2,2170
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,get,27,7
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,match,9,37
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,wait,10,582
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,waitfor,8,594
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,clear,5,603
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,pause,3,824
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_flow,waitforre,1,2105
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_io,put,12,7
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_io,echo,84,298
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_io,fput,5,591
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_io,respond,10,919
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_io,unique_get,1,991
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_movement,move,14,5
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_movement,down,2,81
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,global_movement,out,7,94
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,settings,GameSettings[,6,938
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,vars,Vars[,1,1417
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,hooks_watchfor,DownstreamHook.add,2,585
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,hooks_watchfor,UpstreamHook.remove,1,748
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,hooks_watchfor,UpstreamHook.add,1,762
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,hooks_watchfor,DownstreamHook.remove,1,1357
scripts,primary,stage/scripts/scripts/foreach.lic,scripts/foreach.lic,2026-01-11,reflection_eval,send,9,70
scripts,primary,stage/scripts/scripts/furrier.lic,scripts/furrier.lic,,script_class,Script.run,3,28
scripts,primary,stage/scripts/scripts/furrier.lic,scripts/furrier.lic,,script_class_other,Script.run,3,28
scripts,primary,stage/scripts/scripts/furrier.lic,scripts/furrier.lic,,global_io,fput,5,24
scripts,primary,stage/scripts/scripts/furrier.lic,scripts/furrier.lic,,global_io,echo,1,36
scripts,primary,stage/scripts/scripts/furrier.lic,scripts/furrier.lic,,vars,Vars.,5,27
scripts,primary,stage/scripts/scripts/gem.lic,scripts/gem.lic,,global_io,echo,1,15
scripts,primary,stage/scripts/scripts/gem.lic,scripts/gem.lic,,global_io,respond,1,35
scripts,primary,stage/scripts/scripts/gemshop.lic,scripts/gemshop.lic,,script_class,Script.run,3,28
scripts,primary,stage/scripts/scripts/gemshop.lic,scripts/gemshop.lic,,script_class_other,Script.run,3,28
scripts,primary,stage/scripts/scripts/gemshop.lic,scripts/gemshop.lic,,global_io,fput,5,24
scripts,primary,stage/scripts/scripts/gemshop.lic,scripts/gemshop.lic,,global_io,echo,1,36
scripts,primary,stage/scripts/scripts/gemshop.lic,scripts/gemshop.lic,,vars,Vars.,5,27
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,script_class,Script.current,6,37
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,script_class,Script.run,1,76
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,script_class_other,Script.current,6,37
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,script_class_other,Script.run,1,76
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,global_io,put,3,10
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,global_io,fput,2,55
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,global_io,echo,1,58
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,global_io,respond,11,69
scripts,primary,stage/scripts/scripts/gemsort2.lic,scripts/gemsort2.lic,2023-09-19,script_buffers_state,Script.current.vars,6,37
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,script_class,Script.current,4,133
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,script_class_other,Script.current,4,133
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_lifecycle,before_dying,1,1505
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_flow,clear,6,33
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_flow,match,7,116
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_flow,get,1,836
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_io,echo,7,58
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,global_io,respond,224,275
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,vars,UserVars.,6,1047
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,hooks_watchfor,DownstreamHook.add,1,174
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,hooks_watchfor,UpstreamHook.add,1,186
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,hooks_watchfor,DownstreamHook.remove,1,190
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,hooks_watchfor,UpstreamHook.remove,1,191
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,script_buffers_state,Script.current.vars,1,1508
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,reflection_eval,send,2,834
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,storage_direct,Sequel.sqlite,1,77
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,storage_direct,File.open,3,547
scripts,primary,stage/scripts/scripts/gemtracker.lic,scripts/gemtracker.lic,,storage_direct,File.read,1,1258
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,script_class,Script.current,2,40
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,script_class_other,Script.current,2,40
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_flow,get,1,92
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_io,respond,1,28
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_io,echo,1,59
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_io,fput,2,64
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_movement,move,1,14
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,global_movement,out,1,49
scripts,primary,stage/scripts/scripts/give.lic,scripts/give.lic,,script_buffers_state,Script.current.vars,2,40
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.list,1,208
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.current,49,245
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.running,9,337
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.run,4,1597
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.self,2,2085
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class,Script.hidden,1,2086
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.list,1,208
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.current,49,245
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.running,7,337
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.run,4,1597
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.self,2,2085
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.hidden,1,2086
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,script_class_other,Script.running?,2,2176
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,force_start_script,3,338
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,before_dying,26,986
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,start_exec_script,1,2093
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,stop_script,2,2179
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,start_script,2,2180
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_lifecycle,pause_script,6,2216
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_flow,wait,4,93
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_flow,get,35,115
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_flow,match,6,317
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_flow,clear,1,2062
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_io,echo,128,105
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_io,fput,5,283
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_io,multifput,1,353
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_io,respond,23,644
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_io,put,12,1686
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_movement,out,6,82
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_movement,move,16,187
scripts,primary,stage/scripts/scripts/go2.lic,scripts/go2.lic,2025-11-22,global_movement,up,6,601
